# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1781083908951000000,1781083913922000000,0
workspaceModel.workspaceFileIndexData.instances.count,1781083908951000000,1781083913922000000,0
workspaceModel.loading.total.ms,1781083908951000000,1781083913922000000,0
workspaceModel.updates.ms,1781083908951000000,1781083913922000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1781083908951000000,1781083913922000000,2
workspaceModel.pre.handlers.ms,1781083908951000000,1781083913922000000,0
workspaceModel.updates.precise.ms,1781083908951000000,1781083913922000000,0
workspaceModel.updates.count,1781083908951000000,1781083913922000000,0
workspaceModel.cachedValue.clear.count,1781083908951000000,1781083913922000000,0
workspaceModel.non.incremental.contributors.exclude.roots.computation.time.ms,1781083908951000000,1781083913922000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1781083908951000000,1781083913922000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1781083908951000000,1781083913922000000,0
workspaceModel.cachedValue.total.get.count,1781083908951000000,1781083913922000000,1054
workspaceModel.workspaceFileIndexData.processFileSets.ms,1781083908951000000,1781083913922000000,0
workspaceModel.cachedValueWithParameters.clear.count,1781083908951000000,1781083913922000000,0
workspaceModel.update.unloaded.entities.ms,1781083908951000000,1781083913922000000,0
workspaceModel.check.recursive.update.ms,1781083908951000000,1781083913922000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1781083908951000000,1781083913922000000,0
workspaceModel.on.before.changed.ms,1781083908951000000,1781083913922000000,0
workspaceModel.full.replace.project.model.ms,1781083908951000000,1781083913922000000,0
workspaceModel.on.changed.ms,1781083908951000000,1781083913922000000,0
workspaceModel.replace.project.model.ms,1781083908951000000,1781083913922000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1781083908951000000,1781083913922000000,0
workspaceModel.initializing.ms,1781083908951000000,1781083913922000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1781083908951000000,1781083913922000000,1
workspaceModel.cachedValueWithParameters.from.cache.count,1781083908951000000,1781083913922000000,46
workspaceModel.to.snapshot.ms,1781083908951000000,1781083913922000000,0
workspaceModel.collect.changes.ms,1781083908951000000,1781083913922000000,0
workspaceModel.loading.from.cache.ms,1781083908951000000,1781083913922000000,0
workspaceModel.non.incremental.contributors.file.sets.computation.time.ms,1781083908951000000,1781083913922000000,0
workspaceModel.init.bridges.ms,1781083908951000000,1781083913922000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1781083908951000000,1781083913922000000,0
workspaceModel.workspaceFileIndexData.init.ms,1781083908951000000,1781083913922000000,0
workspaceModel.non.incremental.contributors.total.update.time.ms,1781083908951000000,1781083913922000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1781083908951000000,1781083913922000000,258
workspaceModel.cachedValueWithParameters.total.get.count,1781083908951000000,1781083913922000000,47
workspaceModel.cachedValue.from.cache.count,1781083908951000000,1781083913922000000,1048
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1781083908951000000,1781083913922000000,0
workspaceModel.cachedValue.calculated.count,1781083908951000000,1781083913922000000,6
VFS.ContentWriter.totalTimeSpentOnSyncOperationsUs,1781083908951000000,1781083913922000000,0
VFS.ContentWriter.totalTasksExecutedSync,1781083908951000000,1781083913922000000,0
VFS.ContentWriter.totalFlushes,1781083908951000000,1781083913922000000,0
VFS.ContentWriter.totalTimeSpentOnAsyncOperationsUs,1781083908951000000,1781083913922000000,0
VFS.ContentWriter.totalTasksExecutedAsync,1781083908951000000,1781083913922000000,0
FilePageCache.pageHits,1781083908951000000,1781083913922000000,2
DirectByteBufferAllocator.misses,1781083908951000000,1781083913922000000,1
FilePageCache.uncachedFileAccess,1781083908951000000,1781083913922000000,7
DirectByteBufferAllocator.disposed,1781083908951000000,1781083913922000000,299
FilePageCache.totalBytesStored,1781083908951000000,1781083913922000000,4196
FilePageCache.maxRegisteredFiles,1781083908951000000,1781083913922000000,447
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1781083908951000000,1781083913922000000,41943040
FilePageCache.WAL.entriesFlushed,1781083908951000000,1781083913922000000,3
FilePageCache.totalPageStoresUs,1781083908951000000,1781083913922000000,120
StorageLockContext.competingThreads.avg,1781083908951000000,1781083913922000000,0.0
FilePageCache.WAL.entriesFlushedOnClose,1781083908951000000,1781083913922000000,0
StorageLockContext.competingThreads.90P,1781083908951000000,1781083913922000000,0
StorageLockContext.competingThreads.max,1781083908951000000,1781083913922000000,0
FilePageCache.totalPageLoadsUs,1781083908951000000,1781083913922000000,127
FilePageCache.WAL.flushesForcedByOverflow,1781083908951000000,1781083913922000000,0
FilePageCache.pageLoads,1781083908951000000,1781083913922000000,1
FilePageCache.WAL.entriesFlushedOnRead,1781083908951000000,1781083913922000000,0
DirectByteBufferAllocator.hits,1781083908951000000,1781083913922000000,0
FilePageCache.WAL.entriesFlushedOnTruncate,1781083908951000000,1781083913922000000,0
FilePageCache.WAL.bytesCopiedByApplyUnfinished,1781083908951000000,1781083913922000000,0
FilePageCache.WAL.entriesFlushedOnForce,1781083908951000000,1781083913922000000,0
FilePageCache.WAL.bytesQueued,1781083908951000000,1781083913922000000,13103
FilePageCache.pageFastCacheHits,1781083908951000000,1781083913922000000,298
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1781083908951000000,1781083913922000000,41943040
FilePageCache.totalPageDisposalsUs,1781083908951000000,1781083913922000000,2
FileChannelInterruptsRetryer.totalRetriedAttempts,1781083908951000000,1781083913922000000,0
FilePageCache.capacityInBytes,1781083908951000000,1781083913922000000,629145600
FilePageCache.maxCacheSizeInBytes,1781083908951000000,1781083913922000000,355467264
FilePageCache.disposedBuffers,1781083908951000000,1781083913922000000,339
DirectByteBufferAllocator.reclaimed,1781083908951000000,1781083913922000000,40
FilePageCache.pageLoadsAboveSizeThreshold,1781083908951000000,1781083913922000000,0
