# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.facet.change.listener.before.change.events.ms,1781083447736000000,1781083507706000000,0
jps.global.get.libraries.ms,1781083447736000000,1781083507706000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1781083447736000000,1781083507706000000,0
jps.artifact.entities.serializer.save.entities.ms,1781083447736000000,1781083507706000000,0
workspaceModel.do.save.caches.ms,1781083447736000000,1781083507706000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1781083447736000000,1781083507706000000,0
workspaceModel.moduleBridge.update.option.ms,1781083447736000000,1781083507706000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1781083447736000000,1781083507706000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1781083447736000000,1781083507706000000,0
jps.global.handle.changed.events.ms,1781083447736000000,1781083507706000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1781083447736000000,1781083507706000000,0
workspaceModel.moduleBridge.before.changed.ms,1781083447736000000,1781083507706000000,0
workspaceModel.load.cache.from.file.ms,1781083447736000000,1781083507706000000,0
jps.global.get.library.by.name.ms,1781083447736000000,1781083507706000000,0
workspaceModel.global.updates.count,1781083447736000000,1781083507706000000,0
workspaceModel.mutableEntityStorage.instances.count,1781083447736000000,1781083507706000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1781083447736000000,1781083507706000000,0
jps.storage.jps.conf.reader.load.component.ms,1781083447736000000,1781083507706000000,0
jps.modifiable.module.model.bridge.disposing.ms,1781083447736000000,1781083507706000000,0
jps.global.handle.before.change.events.ms,1781083447736000000,1781083507706000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1781083447736000000,1781083507706000000,0
FilePageCache.uncachedFileAccess,1781083447736000000,1781083507706000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1781083447736000000,1781083507706000000,72100
StreamlinedBlobStorage.recordsDeleted,1781083447736000000,1781083507706000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1781083447736000000,1781083507706000000,0
FilePageCache.WAL.entriesFlushedOnTruncate,1781083447736000000,1781083507706000000,0
FilePageCache.pageFastCacheHits,1781083447736000000,1781083507706000000,0
StreamlinedBlobStorage.recordsRelocated,1781083447736000000,1781083507706000000,0
MappedFileStorage.totalBytesMapped,1781083447736000000,1781083507706000000,266600448
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1781083447736000000,1781083507706000000,0
StorageLockContext.competingThreads.90P,1781083447736000000,1781083507706000000,0
MappedFileStorage.totalPagesMapped,1781083447736000000,1781083507706000000,17
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1781083447736000000,1781083507706000000,0
StorageLockContext.competingThreads.max,1781083447736000000,1781083507706000000,0
FilePageCache.maxRegisteredFiles,1781083447736000000,1781083507706000000,444
MappedFileStorage.storages,1781083447736000000,1781083507706000000,17
FilePageCache.WAL.entriesFlushed,1781083447736000000,1781083507706000000,0
DirectByteBufferAllocator.hits,1781083447736000000,1781083507706000000,0
FilePageCache.WAL.entriesFlushedOnForce,1781083447736000000,1781083507706000000,0
FilePageCache.totalBytesStored,1781083447736000000,1781083507706000000,0
FilePageCache.WAL.flushesForcedByOverflow,1781083447736000000,1781083507706000000,0
FilePageCache.disposedBuffers,1781083447736000000,1781083507706000000,0
FilePageCache.totalPageDisposalsUs,1781083447736000000,1781083507706000000,0
FilePageCache.pageHits,1781083447736000000,1781083507706000000,0
FilePageCache.WAL.bytesQueued,1781083447736000000,1781083507706000000,0
StorageLockContext.competingThreads.avg,1781083447736000000,1781083507706000000,0.0
StreamlinedBlobStorage.recordsAllocated,1781083447736000000,1781083507706000000,0
FilePageCache.WAL.entriesFlushedOnClose,1781083447736000000,1781083507706000000,0
DirectByteBufferAllocator.reclaimed,1781083447736000000,1781083507706000000,0
FilePageCache.pageLoads,1781083447736000000,1781083507706000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1781083447736000000,1781083507706000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1781083447736000000,1781083507706000000,0
DirectByteBufferAllocator.misses,1781083447736000000,1781083507706000000,0
FilePageCache.WAL.bytesCopiedByApplyUnfinished,1781083447736000000,1781083507706000000,0
FilePageCache.capacityInBytes,1781083447736000000,1781083507706000000,629145600
FilePageCache.totalPageLoadsUs,1781083447736000000,1781083507706000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1781083447736000000,1781083507706000000,353370112
FilePageCache.WAL.entriesFlushedOnRead,1781083447736000000,1781083507706000000,0
DirectByteBufferAllocator.disposed,1781083447736000000,1781083507706000000,0
FilePageCache.maxCacheSizeInBytes,1781083447736000000,1781083507706000000,353370112
FilePageCache.totalPageStoresUs,1781083447736000000,1781083507706000000,0
FlushQueue.executionTimeMaxNs,1781083447736000000,1781083507706000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1781083447736000000,1781083507706000000,0
FlushQueue.waitingTimeAvgNs,1781083447736000000,1781083507706000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1781083447736000000,1781083507706000000,0
NonBlockingReadAction.failedExecutionsCount,1781083447736000000,1781083507706000000,0
FlushQueue.waitingTime90PNs,1781083447736000000,1781083507706000000,0
AWTEventQueue.eventsDispatched,1781083447736000000,1781083507706000000,0
AWTEventQueue.dispatchTimeAvgNs,1781083447736000000,1781083507706000000,0.0
FlushQueue.queueSize90P,1781083447736000000,1781083507706000000,0
FlushQueue.waitingTimeMaxNs,1781083447736000000,1781083507706000000,0
FlushQueue.executionTime90PNs,1781083447736000000,1781083507706000000,0
NonBlockingReadAction.finalizedExecutionsCount,1781083447736000000,1781083507706000000,0
ReadAction.executionsCount,1781083447736000000,1781083507706000000,0
FlushQueue.queueSizeMax,1781083447736000000,1781083507706000000,0
WriteAction.executionsCount,1781083447736000000,1781083507706000000,0
AWTEventQueue.dispatchTimeMaxNs,1781083447736000000,1781083507706000000,0
FlushQueue.executionTimeAvgNs,1781083447736000000,1781083507706000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1781083447736000000,1781083507706000000,62355174
FlushQueue.tasksExecuted,1781083447736000000,1781083507706000000,0
AWTEventQueue.dispatchTime90PNs,1781083447736000000,1781083507706000000,0
FlushQueue.queueSizeAvg,1781083447736000000,1781083507706000000,0.0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1781083447736000000,1781083507706000000,0
workspaceModel.cachedValueWithParameters.clear.count,1781083447736000000,1781083507706000000,0
workspaceModel.pre.handlers.ms,1781083447736000000,1781083507706000000,0
workspaceModel.workspaceFileIndexData.init.ms,1781083447736000000,1781083507706000000,0
workspaceModel.non.incremental.contributors.exclude.roots.computation.time.ms,1781083447736000000,1781083507706000000,0
workspaceModel.cachedValue.calculated.count,1781083447736000000,1781083507706000000,0
workspaceModel.to.snapshot.ms,1781083447736000000,1781083507706000000,0
workspaceModel.full.replace.project.model.ms,1781083447736000000,1781083507706000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1781083447736000000,1781083507706000000,0
workspaceModel.update.unloaded.entities.ms,1781083447736000000,1781083507706000000,0
workspaceModel.cachedValue.clear.count,1781083447736000000,1781083507706000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1781083447736000000,1781083507706000000,0
workspaceModel.loading.from.cache.ms,1781083447736000000,1781083507706000000,0
workspaceModel.initializing.ms,1781083447736000000,1781083507706000000,0
workspaceModel.non.incremental.contributors.file.sets.computation.time.ms,1781083447736000000,1781083507706000000,0
workspaceModel.init.bridges.ms,1781083447736000000,1781083507706000000,0
workspaceModel.cachedValue.from.cache.count,1781083447736000000,1781083507706000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1781083447736000000,1781083507706000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1781083447736000000,1781083507706000000,0
workspaceModel.updates.precise.ms,1781083447736000000,1781083507706000000,0
workspaceModel.replace.project.model.ms,1781083447736000000,1781083507706000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1781083447736000000,1781083507706000000,0
workspaceModel.check.recursive.update.ms,1781083447736000000,1781083507706000000,0
workspaceModel.non.incremental.contributors.total.update.time.ms,1781083447736000000,1781083507706000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1781083447736000000,1781083507706000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1781083447736000000,1781083507706000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1781083447736000000,1781083507706000000,0
workspaceModel.updates.ms,1781083447736000000,1781083507706000000,0
workspaceModel.updates.count,1781083447736000000,1781083507706000000,0
workspaceModel.loading.total.ms,1781083447736000000,1781083507706000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1781083447736000000,1781083507706000000,0
workspaceModel.collect.changes.ms,1781083447736000000,1781083507706000000,0
workspaceModel.cachedValue.total.get.count,1781083447736000000,1781083507706000000,0
workspaceModel.on.before.changed.ms,1781083447736000000,1781083507706000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1781083447736000000,1781083507706000000,0
workspaceModel.workspaceFileIndexData.instances.count,1781083447736000000,1781083507706000000,0
workspaceModel.on.changed.ms,1781083447736000000,1781083507706000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1781083447736000000,1781083507706000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1781083447736000000,1781083507706000000,0
LowMemory.gcOverloaded,1781083447736000000,1781083507706000000,0
DiskQueryRelay.tasksRequested,1781083447736000000,1781083507706000000,0
LowMemory.gcLoad,1781083447736000000,1781083507706000000,0.0
writeAction.median.wait.ms,1781083447736000000,1781083507706000000,0
DiskQueryRelay.tasksExecuted,1781083447736000000,1781083507706000000,0
writeAction.count,1781083447736000000,1781083507706000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1781083447736000000,1781083507706000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1781083447736000000,1781083507706000000,0
writeAction.max.wait.ms,1781083447736000000,1781083507706000000,19
writeAction.wait.ms,1781083447736000000,1781083507706000000,0
Indexing.writesQueuedMax,1781083447736000000,1781083507706000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1781083447736000000,1781083507706000000,0
Indexes.stubs.lookupDuration90PMs,1781083447736000000,1781083507706000000,0.0
Indexing.cache.totalCacheEvicted,1781083447736000000,1781083507706000000,0
Indexes.entries.lookups,1781083447736000000,1781083507706000000,0
Indexing.totalTimeIndexersSleptMs,1781083447736000000,1781083507706000000,0
Indexes.stubs.lookupDurationMaxMs,1781083447736000000,1781083507706000000,0.0
Indexes.stubs.lookups,1781083447736000000,1781083507706000000,0
Indexes.entries.lookupDurationMaxMs,1781083447736000000,1781083507706000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1781083447736000000,1781083507706000000,0.0
Indexing.cache.totalCacheAccesses,1781083447736000000,1781083507706000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1781083447736000000,1781083507706000000,0
Indexes.stubs.lookupDurationAvgMs,1781083447736000000,1781083507706000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1781083447736000000,1781083507706000000,0
Indexes.entries.lookupDurationAvgMs,1781083447736000000,1781083507706000000,0.0
Indexes.allKeys.lookups,1781083447736000000,1781083507706000000,0
Indexes.allKeys.lookupDurationAvgMs,1781083447736000000,1781083507706000000,0.0
Indexing.cache.totalCacheMisses,1781083447736000000,1781083507706000000,0
Indexes.entries.lookupDuration90PMs,1781083447736000000,1781083507706000000,0.0
Indexing.writesQueuedMin,1781083447736000000,1781083507706000000,9223372036854775807
Indexes.allKeys.lookupDuration90PMs,1781083447736000000,1781083507706000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1781083447736000000,1781083507706000000,0
VFS.ContentWriter.totalTasksExecutedAsync,1781083447736000000,1781083507706000000,0
VFS.cache.filesCreated,1781083447736000000,1781083507706000000,0
VFS.contentStorage.recordsUncompressedSize,1781083447736000000,1781083507706000000,0
VFS.ContentWriter.totalTimeSpentOnSyncOperationsUs,1781083447736000000,1781083507706000000,0
VFS.fileChildByName,1781083447736000000,1781083507706000000,0
VFS.fileByIdCache.hits,1781083447736000000,1781083507706000000,0
VFS.contentStorage.recordsReadDecompressed,1781083447736000000,1781083507706000000,0
VFS.contentStorage.recordsReadSize,1781083447736000000,1781083507706000000,0
VFS.fileByIdCache.misses,1781083447736000000,1781083507706000000,0
FileNameCache.queries,1781083447736000000,1781083507706000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1781083447736000000,1781083507706000000,0
VFS.contentStorage.recordsStoredSize,1781083447736000000,1781083507706000000,0
VFS.contentStorage.recordsDeduplicated,1781083447736000000,1781083507706000000,0
VFS.folderCaseSensitivityReads,1781083447736000000,1781083507706000000,0
VFS.rootsCount,1781083447736000000,1781083507706000000,69.0
VFS.contentStorage.recordsStoredCompressed,1781083447736000000,1781083507706000000,0
VFS.invertedFileNameIndex.requests,1781083447736000000,1781083507706000000,0
VFS.cache.segments,1781083447736000000,1781083507706000000,181
VFS.cache.directoriesCreated,1781083447736000000,1781083507706000000,0
VFS.cache.segmentsCreated,1781083447736000000,1781083507706000000,0
VFS.ContentWriter.totalTasksExecutedSync,1781083447736000000,1781083507706000000,0
FileNameCache.totalMisses,1781083447736000000,1781083507706000000,0
VFS.contentStorage.recordsRead,1781083447736000000,1781083507706000000,0
VFS.contentStorage.recordsStored,1781083447736000000,1781083507706000000,0
VFS.ContentWriter.totalTimeSpentOnAsyncOperationsUs,1781083447736000000,1781083507706000000,0
VFS.ContentWriter.totalFlushes,1781083447736000000,1781083507706000000,0
cacheStateStorage.get.duration,1781083447736000000,1781083507706000000,0
cacheStateStorage.set.counter,1781083447736000000,1781083507706000000,1
cacheStateStorage.get.counter,1781083447736000000,1781083507706000000,1
cacheStateStorage.set.duration,1781083447736000000,1781083507706000000,1
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1781083507706000000,1781083521839000000,0
compiler.ArtifactManagerBridge.commit.ms,1781083507706000000,1781083521839000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1781083507706000000,1781083521839000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1781083507706000000,1781083521839000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1781083507706000000,1781083521839000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1781083507706000000,1781083521839000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1781083507706000000,1781083521839000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1781083507706000000,1781083521839000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1781083507706000000,1781083521839000000,0
JVM.GC.collectionTimesMs,1781083507706000000,1781083521839000000,12
JVM.threadCount,1781083507706000000,1781083521839000000,89
JVM.maxHeapBytes,1781083507706000000,1781083521839000000,7293894656
JVM.totalSafepointCount,1781083507706000000,1781083521839000000,4
JVM.maxThreadCount,1781083507706000000,1781083521839000000,170
MEM.fileMappingsRamBytes,1781083507706000000,1781083521839000000,769585152
OS.loadAverage,1781083507706000000,1781083521839000000,5.34130859375
JVM.newThreadsCount,1781083507706000000,1781083521839000000,58
JVM.totalCpuTimeMs,1781083507706000000,1781083521839000000,16320
JVM.totalDirectByteBuffersBytes,1781083507706000000,1781083521839000000,47628290
JVM.GC.collections,1781083507706000000,1781083521839000000,1
JVM.totalBytesAllocated,1781083507706000000,1781083521839000000,1161651168
JVM.usedNativeBytes,1781083507706000000,1781083521839000000,442145312
MEM.ramMinusFileMappingsBytes,1781083507706000000,1781083521839000000,2232463360
JVM.totalTimeAtSafepointsMs,1781083507706000000,1781083521839000000,14
JVM.usedHeapBytes,1781083507706000000,1781083521839000000,1104685632
MEM.ramBytes,1781083507706000000,1781083521839000000,3002048512
MEM.ramPlusSwapMinusFileMappingsBytes,1781083507706000000,1781083521839000000,2232463360
JVM.committedHeapBytes,1781083507706000000,1781083521839000000,1287651328
JVM.totalTimeToSafepointsMs,1781083507706000000,1781083521839000000,0
jps.modifiable.module.model.bridge.renaming.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.entities.ms,1781083507706000000,1781083521839000000,1
jps.global.get.library.ms,1781083507706000000,1781083521839000000,0
jps.global.initialize.library.bridges.ms,1781083507706000000,1781083521839000000,0
workspaceModel.orphan.listener.update.ms,1781083507706000000,1781083521839000000,0
jps.project.serializers.save.ms,1781083507706000000,1781083521839000000,8
jps.global.initialize.library.bridges.after.loading.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1781083507706000000,1781083521839000000,0
workspaceModel.sync.entities.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1781083507706000000,1781083521839000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1781083507706000000,1781083521839000000,0
jps.modifiable.module.model.bridge.load.module.ms,1781083507706000000,1781083521839000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1781083507706000000,1781083521839000000,0
jps.library.entities.serializer.load.entities.ms,1781083507706000000,1781083521839000000,0
jps.app.storage.content.writer.save.component.ms,1781083507706000000,1781083521839000000,16
jps.save.global.entities.ms,1781083507706000000,1781083521839000000,44
workspaceModel.mutableEntityStorage.entities.by.source.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1781083507706000000,1781083521839000000,0
jps.modifiable.module.model.bridge.new.module.ms,1781083507706000000,1781083521839000000,0
jps.artifact.entities.serializer.load.entities.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1781083507706000000,1781083521839000000,0
jps.facet.change.listener.init.bridge.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1781083507706000000,1781083521839000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1781083507706000000,1781083521839000000,0
jps.library.entities.serializer.save.entities.ms,1781083507706000000,1781083521839000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1781083507706000000,1781083521839000000,0
jps.save.changed.project.entities.ms,1781083507706000000,1781083521839000000,9
jps.reload.project.entities.ms,1781083507706000000,1781083521839000000,0
workspaceModel.global.apply.state.to.project.ms,1781083507706000000,1781083521839000000,5
workspaceModel.global.updates.ms,1781083507706000000,1781083521839000000,6
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1781083507706000000,1781083521839000000,0
jps.app.storage.content.reader.load.component.ms,1781083507706000000,1781083521839000000,0
jps.module.iml.entities.serializer.save.entities.ms,1781083507706000000,1781083521839000000,4
workspaceModel.mutableEntityStorage.to.snapshot.ms,1781083507706000000,1781083521839000000,0
jps.project.serializers.load.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1781083507706000000,1781083521839000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1781083507706000000,1781083521839000000,0
jps.load.initial.state.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1781083507706000000,1781083521839000000,0
jps.apply.loaded.storage.ms,1781083507706000000,1781083521839000000,0
jps.module.iml.entities.serializer.load.entities.ms,1781083507706000000,1781083521839000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1781083507706000000,1781083521839000000,0
workspaceModel.load.cache.metadata.from.file.ms,1781083507706000000,1781083521839000000,0
jps.load.project.to.empty.storage.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1781083507706000000,1781083521839000000,0
jps.facet.change.listener.process.change.events.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1781083507706000000,1781083521839000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1781083507706000000,1781083521839000000,0
workspaceModel.save.cache.to.file.ms,1781083507706000000,1781083521839000000,18
jps.facet.change.listener.before.change.events.ms,1781083507706000000,1781083521839000000,0
jps.global.get.libraries.ms,1781083507706000000,1781083521839000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1781083507706000000,1781083521839000000,0
jps.artifact.entities.serializer.save.entities.ms,1781083507706000000,1781083521839000000,0
workspaceModel.do.save.caches.ms,1781083507706000000,1781083521839000000,11
workspaceModel.moduleManagerBridge.load.module.ms,1781083507706000000,1781083521839000000,0
workspaceModel.moduleBridge.update.option.ms,1781083507706000000,1781083521839000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1781083507706000000,1781083521839000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1781083507706000000,1781083521839000000,0
jps.global.handle.changed.events.ms,1781083507706000000,1781083521839000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1781083507706000000,1781083521839000000,0
workspaceModel.moduleBridge.before.changed.ms,1781083507706000000,1781083521839000000,0
workspaceModel.load.cache.from.file.ms,1781083507706000000,1781083521839000000,0
jps.global.get.library.by.name.ms,1781083507706000000,1781083521839000000,0
workspaceModel.global.updates.count,1781083507706000000,1781083521839000000,1
workspaceModel.mutableEntityStorage.instances.count,1781083507706000000,1781083521839000000,6
workspaceModel.moduleManagerBridge.get.modules.ms,1781083507706000000,1781083521839000000,1
jps.storage.jps.conf.reader.load.component.ms,1781083507706000000,1781083521839000000,0
jps.modifiable.module.model.bridge.disposing.ms,1781083507706000000,1781083521839000000,0
jps.global.handle.before.change.events.ms,1781083507706000000,1781083521839000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1781083507706000000,1781083521839000000,0
FilePageCache.uncachedFileAccess,1781083507706000000,1781083521839000000,7
FilePageCache.WAL.entriesFlushedOnTruncate,1781083507706000000,1781083521839000000,2
FilePageCache.pageFastCacheHits,1781083507706000000,1781083521839000000,16242
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1781083507706000000,1781083521839000000,41943040
StorageLockContext.competingThreads.90P,1781083507706000000,1781083521839000000,0
StorageLockContext.competingThreads.max,1781083507706000000,1781083521839000000,0
FilePageCache.maxRegisteredFiles,1781083507706000000,1781083521839000000,447
FilePageCache.WAL.entriesFlushed,1781083507706000000,1781083521839000000,51
DirectByteBufferAllocator.hits,1781083507706000000,1781083521839000000,0
FilePageCache.WAL.entriesFlushedOnForce,1781083507706000000,1781083521839000000,0
FilePageCache.totalBytesStored,1781083507706000000,1781083521839000000,11030128
FilePageCache.WAL.flushesForcedByOverflow,1781083507706000000,1781083521839000000,0
FilePageCache.disposedBuffers,1781083507706000000,1781083521839000000,338
FilePageCache.totalPageDisposalsUs,1781083507706000000,1781083521839000000,0
FilePageCache.pageHits,1781083507706000000,1781083521839000000,3247
FilePageCache.WAL.bytesQueued,1781083507706000000,1781083521839000000,11248605
StorageLockContext.competingThreads.avg,1781083507706000000,1781083521839000000,0.0
FilePageCache.WAL.entriesFlushedOnClose,1781083507706000000,1781083521839000000,0
DirectByteBufferAllocator.reclaimed,1781083507706000000,1781083521839000000,40
FilePageCache.pageLoads,1781083507706000000,1781083521839000000,1
FileChannelInterruptsRetryer.totalRetriedAttempts,1781083507706000000,1781083521839000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1781083507706000000,1781083521839000000,0
DirectByteBufferAllocator.misses,1781083507706000000,1781083521839000000,1
FilePageCache.WAL.bytesCopiedByApplyUnfinished,1781083507706000000,1781083521839000000,0
FilePageCache.capacityInBytes,1781083507706000000,1781083521839000000,629145600
FilePageCache.totalPageLoadsUs,1781083507706000000,1781083521839000000,148
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1781083507706000000,1781083521839000000,41943040
FilePageCache.WAL.entriesFlushedOnRead,1781083507706000000,1781083521839000000,0
DirectByteBufferAllocator.disposed,1781083507706000000,1781083521839000000,298
FilePageCache.maxCacheSizeInBytes,1781083507706000000,1781083521839000000,354418688
FilePageCache.totalPageStoresUs,1781083507706000000,1781083521839000000,6310
NonBlockingReadAction.finalizedExecutionTimeUs,1781083507706000000,1781083521839000000,39208
NonBlockingReadAction.failedExecutionTimeUs,1781083507706000000,1781083521839000000,0
NonBlockingReadAction.failedExecutionsCount,1781083507706000000,1781083521839000000,0
NonBlockingReadAction.finalizedExecutionsCount,1781083507706000000,1781083521839000000,212
AWTEventQueue.dispatchTimeTotalNS,1781083507706000000,1781083521839000000,88341833
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1781083507706000000,1781083521839000000,117
workspaceModel.cachedValueWithParameters.clear.count,1781083507706000000,1781083521839000000,0
workspaceModel.pre.handlers.ms,1781083507706000000,1781083521839000000,0
workspaceModel.workspaceFileIndexData.init.ms,1781083507706000000,1781083521839000000,0
workspaceModel.non.incremental.contributors.exclude.roots.computation.time.ms,1781083507706000000,1781083521839000000,0
workspaceModel.cachedValue.calculated.count,1781083507706000000,1781083521839000000,13
workspaceModel.to.snapshot.ms,1781083507706000000,1781083521839000000,0
workspaceModel.full.replace.project.model.ms,1781083507706000000,1781083521839000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1781083507706000000,1781083521839000000,0
workspaceModel.update.unloaded.entities.ms,1781083507706000000,1781083521839000000,0
workspaceModel.cachedValue.clear.count,1781083507706000000,1781083521839000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1781083507706000000,1781083521839000000,1
workspaceModel.loading.from.cache.ms,1781083507706000000,1781083521839000000,0
workspaceModel.initializing.ms,1781083507706000000,1781083521839000000,0
workspaceModel.non.incremental.contributors.file.sets.computation.time.ms,1781083507706000000,1781083521839000000,0
workspaceModel.init.bridges.ms,1781083507706000000,1781083521839000000,0
workspaceModel.cachedValue.from.cache.count,1781083507706000000,1781083521839000000,598
workspaceModel.workspaceFileIndexData.getPackageName.ms,1781083507706000000,1781083521839000000,1
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1781083507706000000,1781083521839000000,1
workspaceModel.updates.precise.ms,1781083507706000000,1781083521839000000,0
workspaceModel.replace.project.model.ms,1781083507706000000,1781083521839000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1781083507706000000,1781083521839000000,40
workspaceModel.check.recursive.update.ms,1781083507706000000,1781083521839000000,0
workspaceModel.non.incremental.contributors.total.update.time.ms,1781083507706000000,1781083521839000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1781083507706000000,1781083521839000000,1
workspaceModel.cachedValueWithParameters.from.cache.count,1781083507706000000,1781083521839000000,39
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1781083507706000000,1781083521839000000,5
workspaceModel.updates.ms,1781083507706000000,1781083521839000000,4
workspaceModel.updates.count,1781083507706000000,1781083521839000000,1
workspaceModel.loading.total.ms,1781083507706000000,1781083521839000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1781083507706000000,1781083521839000000,1
workspaceModel.collect.changes.ms,1781083507706000000,1781083521839000000,0
workspaceModel.cachedValue.total.get.count,1781083507706000000,1781083521839000000,611
workspaceModel.on.before.changed.ms,1781083507706000000,1781083521839000000,1
workspaceModel.workspaceFileIndexData.markDirty.ms,1781083507706000000,1781083521839000000,0
